0,0,3
1,0,3
2,0,1
3,0,1
4,0,5
0,1,5
1,1,2
2,1,2
3,1,3
4,1,1
0,2,4
1,2,5
2,2,5
3,2,1
4,2,1
0,3,2
1,3,1
2,3,2
3,3,2
4,3,1
0,4,3
1,4,3
2,4,3
3,4,4
4,4,2
0,5,4
1,5,5
2,5,3
3,5,5
4,5,4
0,6,5
1,6,3
2,6,3
3,6,4
4,6,5
0,7,3
1,7,2
2,7,1
3,7,2
4,7,3
0,8,3
1,8,5
2,8,4
3,8,5
4,8,1
0,9,5
1,9,3
2,9,3
3,9,2
4,9,5
0,10,1
1,10,1
2,10,1
3,10,2
4,10,5
0,11,2
1,11,5
2,11,4
3,11,2
4,11,2
0,12,4
1,12,5
2,12,3
3,12,1
4,12,1
0,13,1
1,13,3
2,13,2
3,13,5
4,13,4
0,14,3
1,14,4
2,14,1
3,14,3
4,14,2
0,15,3
1,15,4
2,15,5
3,15,4
4,15,3
0,16,4
1,16,5
2,16,3
3,16,5
4,16,4
0,17,3
1,17,4
2,17,2
3,17,2
4,17,4
0,18,3
1,18,3
2,18,2
3,18,4
4,18,3
0,19,2
1,19,5
2,19,4
3,19,4
4,19,3
0,20,4
1,20,2
2,20,3
3,20,1
4,20,4
0,21,2
1,21,5
2,21,3
3,21,1
4,21,4
0,22,2
1,22,5
2,22,3
3,22,1
4,22,1
0,23,5
1,23,2
2,23,2
3,23,2
4,23,5
0,24,3
1,24,5
2,24,2
3,24,1
4,24,3
